,post_type,post_status,post_id,custom_todofuken_no,tax_todofuken,custom_sortorder,post_title,custom_postalcode,custom_address,custom_memo_available_datetime,custom_phone,custom_website,tax_is_open_sunday,tax_is_open_holiday,社内メモ,追加日
,medical-institution,publish,77701581,22,静岡,1,賛育産婦人科医院,433-8112,浜松市北区初生町777,平日9時～17時30分木・土9時～12時,053-438-3838,,,,,
,medical-institution,publish,77701582,22,静岡,1,浜松赤十字病院,434-8533,浜松市浜北区小林1088-1,平日8時～17時,053-401-1111,,,,,
,medical-institution,publish,77701583,22,静岡,1,石井第一産科・婦人科クリニック,434-0042,浜松市浜北区小松4498-5,"月～土9時～12時
月・水・金15時30分～18時30分火・木13時30分～15時",053-586-6166,http://www.babyfriendly.sakura.ne.jp/,,,,
,medical-institution,publish,77701584,22,静岡,1,河合クリニック,434-0038,浜松市浜北区貴布祢313-10,平日9時～12時、15時～18時木・土9時～12時,053-587-1771,,,,,
,medical-institution,publish,77701585,22,静岡,1,ことみレディースクリニック,434-0026,浜松市浜北区東美薗678,月・火・水・金・土9時～16時30分,053-589-5000,https://kotocli.jp,,,,
,medical-institution,publish,77701586,22,静岡,1,服部医院,434-0037,浜松市浜北区沼268,月・火・水・金9時～12時、15時～18時土9時～12時,053-586-2221,,,,,
,medical-institution,publish,77701587,23,愛知,1,医療法人東恵会星ヶ丘マタニティ病院,464-0026,名古屋市千種区井上町27,"月水金  9:00～12:00  17:30～19:00
火木土  9:00～12:00",052-782-6211,http://www.toukeikai.com/,,,有,
,medical-institution,publish,77701588,23,愛知,1,名古屋市立大学医学部附属西部医療センター,462-8508,名古屋市北区平手町一丁目1番地の1,平日8:45～17:15□(夜間、土、日、祝日も状況次第で対応可能）,052-991-8121,http://www.west-medical-center.med.nagoya-cu.ac.jp/,△,△,有,
,medical-institution,publish,77701589,23,愛知,1,岩田病院,453-0014,名古屋市中村区則武1-1-11,月水金  9:00～12:00  17:00～19:00火木  9:00～12:00,052-451-1552,https://iwata-hospital.com/,,,有,
,medical-institution,publish,77701590,23,愛知,1,名古屋掖済会病院,454-8502,名古屋市中川区松年町4-66,緊急避妊の場合は24時間対応可,052-652－7711,http://www.nagoya-ekisaikaihosp.jp/,◯,◯,有,
,medical-institution,publish,77701591,23,愛知,1,社会医療法人 宏潤会  大同病院,457-8511,名古屋市南区白水町9,"緊急避妊の場合は24時間対応可
※  薬の在庫がない可能性があるため事前に電話で要確認",052-611-6261,https://daidohp.or.jp/,◯,◯,有,
,medical-institution,publish,77701592,23,愛知,1,総合病院南生協病院,459-8540,名古屋市緑区大高二丁目204,"月～土  9:00～11:30
※  月～金  9:00～17:00  電話相談可",052-625-0373,https://www.minami-hp.jp/,,,無,
,medical-institution,publish,77701593,23,愛知,1,名古屋第二赤十字病院,466-8650,名古屋市昭和区妙見町2-9,緊急避妊の場合は24時間対応可,052-832-1121,https://www.nagoya2.jrc.or.jp/,◯,◯,有,
,medical-institution,publish,77701594,23,愛知,1,咲江レディスクリニック,464-0066,名古屋市千種区池下町二丁目15番地 ハクビ池下ビル  5階,"【月火水金】10：00～13：00、15：00～18：00
【土】10：00～13：00",052-757-0222,http://www.sakieladiesclinic.com/,,,有,
,medical-institution,publish,77701595,23,愛知,1,医療法人博報会上野産婦人科,464-0082,名古屋市千種区上野1-1-11,"【月火水金】9：00～12：00、18：00～19：30
【木・土】9：00～12：00",052-721-0321,https://ueno-sanfujinka.jp/,,,有,
,medical-institution,publish,77701596,23,愛知,1,医療法人秀峰会 レディースクリニック山原,464-0850,名古屋市千種区今池四丁目14番3号 ,"【平日．土】10：00～13：00
【月火水金】16：30～19：00",052-731-8181,https://nagoya-yamahara-lc.jp/,,,有,
,medical-institution,publish,77701597,23,愛知,1,さわだウイメンズクリニック,464-0819,名古屋市千種区四谷通1-18-1 RICCA11ビル3階,"【平日】10～12：30  【水午後なし】16～19：00
【土】10～12：30",052-788-3588,https://www.sawadawomens.com/,,,有,
,medical-institution,publish,77701598,23,愛知,1,きくざかクリニック,464-0836,名古屋市千種区菊坂町1-4 ｸﾞﾘｰﾑｵﾌﾞ覚王山 2F,"【火水金】9：30～12：30、16：00～19：00
【木土】9：30～12：30",052-759-1551,http://www.kikuzaka-clinic.com/,,,有,
,medical-institution,publish,77701599,23,愛知,1,医療法人伸和會野崎クリニック,454-0943,名古屋市中川区大当郎一丁目1903番地,"【月水金】8：30～11：00、17：00～18：30
【火木土】8：30～11：00",052-303-3811,http://www.nozaki-clinic.jp,,,有,
,medical-institution,publish,77701600,23,愛知,1,桑山産婦人科・眼科,455-0001,名古屋市港区七番町3丁目18番地,"【月～土】9：00～12：00      日祝は休診
【月火水金】18：00～19：30  夜間診察は予約制",052-661-0211,-,,,有,
,medical-institution,publish,77701601,23,愛知,1,まのレディースクリニック,455-0884,名古屋市港区七反野1-806-1,月火水金  9:00～12:00  16:30～18:30木土  9:00～12:00,052-302-8885,http://www.yuhookai.jp/,,,有,
,medical-institution,publish,77701602,23,愛知,1,山口レディスクリニック,457-0007,名古屋市南区駈上二丁目7番1号,"【月火木金】9：30～12：30、17：00～19：00
【水】9：30～12：30
【土】9：00～13：00",052-823-2121,https://y-lc.net/,,,有,
,medical-institution,publish,77701603,23,愛知,1,伊藤しあわせクリニック,457-0027,名古屋市南区弥生町14番地,"【月火水金】9：00～12：30、16：00～18：30
【土】9：00～12：30",052-823-4122,https://www.itoclinic.jp/,,,有,
,medical-institution,publish,77701604,23,愛知,1,だいどうクリニック,457-8511,名古屋市南区白水町8番地,【月～土】8：30～11：30,052-611-6262,https://daidohp.or.jp/,,,無,
,medical-institution,publish,77701605,23,愛知,1,アイ・レディスクリニック,457-0836,名古屋市南区加福本通3丁目64番地,緊急であれば24時間対応,052-614-1103,https://youandai.com/,◯,◯,有,
,medical-institution,publish,77701606,23,愛知,1,やまだレディスクリニック,463-0013,名古屋市守山区小幡中三丁目23-11,"【月～土】9：00～12：00
【月火】17：00～19：00",052-793-5551,-,,,有,
,medical-institution,publish,77701607,23,愛知,1,フォレストベルクリニック,463-0001,名古屋市守山区大字上志段味字羽根前600番2,緊急であれば24時間対応,052-737-0003,https://www.forestbell.jp/,◯,◯,有,
,medical-institution,publish,77701608,23,愛知,1,なるかわレディースクリニック,463-0042,名古屋市守山区野萩町13-14   プラザ野萩2F,"【月火水金】9：00～12：00、16：00～19：00
【木土】9：00～12：00",052-796-2220,http://www.narukawa-lc.com,,,有,
,medical-institution,publish,77701609,23,愛知,1,たてレディースクリニック,463-0041,名古屋市守山区大谷町2-51,"【平日】9：00～12：00、17：00～19：00
【土】9：00～12：00      （日祝木曜、休診）",052-794-5151,https://www.tatelc.com/,,,有,
,medical-institution,publish,77701610,23,愛知,1,徳重ウイメンズケアクリニック,458-0815,名古屋市緑区徳重2丁目1810番地,"【月火水金】9：00～12：30、16：00～18：30
【木土】9：00～12：30",052-877-1333,-,,,有,
,medical-institution,publish,77701611,23,愛知,1,産婦人科  野村クリニック,458-0021,名古屋市緑区滝ノ水四丁目315番,【月火木金】9：00～14：00、15：00～18：00,052-896-5311,http://nomucli.com,,,有,
,medical-institution,publish,77701612,23,愛知,1,ロイヤルベルクリニック,458-0848,名古屋市緑区水広1丁目1715番地,緊急であれば24時間対応,052-879-6660,https://www.royalbell.jp/,◯,◯,有,
,medical-institution,publish,77701613,23,愛知,1,医療法人  中根産婦人科,458-0011,名古屋市緑区相川2-126,深夜以外は、毎日可,052-895-1177,http://www.nakanesanfu.or.jp/,◯,◯,有,
,medical-institution,publish,77701614,23,愛知,1,奈倉レディースクリニック,465-0017,名古屋市名東区つつじが丘712,"【平日】9：00～12：00、17：00～19：00
【水土】9：00～12：00",052-777-0111,-,,,有,
,medical-institution,publish,77701615,23,愛知,1,西山産婦人科・内科,465-0086,名古屋市名東区代万町1-93,【月火金】9：00～12：00、16：30～19：30□【木土】9：00～12：00,052-701-3565,-,,,有,
,medical-institution,publish,77701616,23,愛知,1,医療法人藤ケ丘レディスクリニック,465-0036,名古屋市名東区藤里町1602番地,"【平日】9：30～19：00
【水】9：30～13：00
【土】9：30～12：30",052-775-1103,http://www.flc.or.jp/,,,有,
,medical-institution,publish,77701617,23,愛知,1,医療法人若葉台クリニック,465-0015,名古屋市名東区若葉台502,"【平日】9：10～13：00、17：10～19：00    •水曜夕方休診
【土曜】9：10～13：00、14：30～16：00",052-777-2888,https://www.wakabadai-clinic.or.jp/,,,有,
,medical-institution,publish,77701618,23,愛知,1,医療法人亜一会  あいこ女性クリニック,465-0091,名古屋市名東区よもぎ台二丁目904番地,"【月火水金】9：30～12：30、15：30～18：30
【木土】9：30～12：30",052-777-8080,https://www.aiko-women.com/,,,有,
,medical-institution,publish,77701619,23,愛知,1,くずやクリニック,465-0024,名古屋市名東区本郷二丁目94-1 みふくビル2F,"【平日（月火木金）】8：45～12：30、16：40～19：30
【土】8：45～12：30",052-769-0007,https://www.kuzuya-cl.jp/,,,無,
,medical-institution,publish,77701620,23,愛知,1,産科婦人科  種村ウィメンズクリニック,468-0045,名古屋市天白区野並1丁目265番地,"【月金】9：00～12：00、17：00～19：00
【火木】9：00～12：00、14：00～16：00、17：00～19：00
【水土】9：00～12：00",052-799-6121,https://www.drtanemura.com,,,有,
,medical-institution,publish,77701621,23,愛知,1,医療法人  医聖会  イルマーレレディースクリニック,468-0056,名古屋市天白区島田四丁目2904番地,"【月火木金】9：00～12：00、16：00～19：00
【水】9：00～12：00
【土】9：00～13：00",052-801-5252,http://ilmare-lc.com/,,,有,
,medical-institution,publish,77701622,23,愛知,1,おばた産婦人科クリニック,468-0013,名古屋市天白区荒池2丁目3306番地,"【平日】9：00～12：00、14：00～17：00
【土】8：45～13：00",052-875-7569,https://www.obata-sanfujinka.com/,,,有,
,medical-institution,publish,77701623,23,愛知,1,八事レディースクリニック,468-0063,名古屋市天白区音聞山810,"平日  9:00～12:30  16:00～19:00
土曜日  9:00～12:30  木曜日  9:00～12:30  日曜日休診",052-834-1060,http://www.yagoto-lc.net/,,,有,
,medical-institution,publish,77701624,23,愛知,1,ココカラウィメンズクリニック,461-0001,名古屋市東区泉一丁目23番36号   NBN泉ビル4F,"【月金】10：00～13：30、15：30～19：00
【水木】10：00～13：30、15：30～18：30
【火土】10：00～13：30、ＰＭなし",052-950-5077,https://cocokara-clinic.com,,,有,
,medical-institution,publish,77701625,23,愛知,1,おくむらレディスクリニック,461-0034,名古屋市東区豊前町2丁目68番 山田ビル北館1F,"【月火木金】9：00～12：00、16：30～19：30
【水土】9：00～12：00",052-935-0596,-,,,無,
,medical-institution,publish,77701626,23,愛知,1,平田レディースクリニック,462-0034,名古屋市北区天道町2-34,"【月火金】9：00～12：30、16：30～19：30
【水土】9：00～12：30",052-914-7277,http://www.hiratalc.com,,,有,
,medical-institution,publish,77701627,23,愛知,1,平竹クリニック,462-0045,名古屋市北区敷島町48番地1,"【平日】9：30～12：00、16：30～18：00
【火木土】9：30～12：00        診察時間内",052-914-3240,https://www.hiratake.com/original9.htm/,,,有,
,medical-institution,publish,77701628,23,愛知,1,なごや内科整形産婦人科,462-0012,名古屋市北区楠4-137,"24時間365日対応可
閏年は24時間366日対応可",052-901-1313,-,◯,◯,有,
,medical-institution,publish,77701629,23,愛知,1,山田医院,462-0026,名古屋市北区萩野通二丁目10番地,"【平日 月火水金】9：00～12：00、16：30～19：00
【土】9：00～12：00",052-981-2033,http://yamada-iin-kitaku.com/,,,有,
,medical-institution,publish,77701630,23,愛知,1,大雄会ルーセントクリニック,451-6003,名古屋市西区牛島町6番1号 名古屋ルーセントタワー3階,【平日】9：00～12：00、14：30～16：30,052-569-6030,https://www.lucentclinic.com,,,有,
,medical-institution,publish,77701631,23,愛知,1,庄内通レディースクリニック,451-0015,名古屋市西区香呑町6丁目50番地 ノーステラス庄内通1階,"【平日】9：00～12：00、15：00～18：00
【土】9：00～12：00",052-522-3800,http://www.shounaidori-lc.com,,,有,
,medical-institution,publish,77701632,23,愛知,1,医療法人 川合産婦人科,452-0804,名古屋市西区坂井戸町191番地,"【午前】9時～12時まで
【午後】17時～19時まで  休診日：水日祝日.土曜午後",052-502-1501,http://kawai-sanfujinka.jp,,,有,
,medical-institution,publish,77701633,23,愛知,1,むしかレディースクリニック,451-0043,名古屋市西区新道二丁目5番7号 中京メディカルビル2階,"【月火木金】9：00～12：00、15：30～18：30
【土】9：00～12：30",052-583-5556,http://www.mushika-ladiesclinic.com/,,,有,
,medical-institution,publish,77701634,23,愛知,1,キャッスルベルクリニック,451-0021,名古屋市西区天塚町2-7,緊急であれば24時間対応,052-529-1333,https://www.castlebell.jp/,◯,◯,有,
,medical-institution,publish,77701635,23,愛知,1,堀産婦人科,453-0821,名古屋市中村区大宮町2-60,"【月火木金】9：00～13：00、16：00～19：00
【土】9：00～13：00      水は休診",052-471-8900,-,,,有,
,medical-institution,publish,77701636,23,愛知,1,あさひレディースクリニック,453-0065,愛知名古屋市中村区靖国町1-140,"【平日】9：00～12：30
【木・土】9：00～12：30",052-411-7890,http://asahi-lc.com/,,,有,
,medical-institution,publish,77701637,23,愛知,1,山田産婦人科,453-0841,名古屋市中村区稲葉地町7-5,"【月火木金】9：00～12：00、16：00～19：00
【水土】9：00～12：00外来にて診察時間のみ",052-412-1771,-,,,有,
,medical-institution,publish,77701638,23,愛知,1,医療法人成田育成会  セントソフィアクリニック,450-6019,名古屋市中村区名駅一丁目1番4号 JRセントラルタワーズ19階,"【月水金】8：30～19：00
【火木土】8：30～13：00",052-551-1595,http://www.st-sophia.jp,,,有,
