"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","website","available_date"
"77701595","医療法人博報会上野産婦人科","464-0082","愛知県","名古屋市千種区","名古屋市千種区上野1-1-11","23101","052-721-0321","https://ueno-sanfujinka.jp/","【月火水金】9：00～12：00、18：00～19：30
【木・土】9：00～12：00"
"77701596","医療法人秀峰会 レディースクリニック山原","464-0850","愛知県","名古屋市千種区","名古屋市千種区今池四丁目14番3号 ","23101","052-731-8181","https://nagoya-yamahara-lc.jp/","【平日．土】10：00～13：00
【月火水金】16：30～19：00"
"77701597","さわだウイメンズクリニック","464-0819","愛知県","名古屋市千種区","名古屋市千種区四谷通1-18-1 RICCA11ビル3階","23101","052-788-3588","https://www.sawadawomens.com/","【平日】10～12：30  【水午後なし】16～19：00
【土】10～12：30"
"77701598","きくざかクリニック","464-0836","愛知県","名古屋市千種区","名古屋市千種区菊坂町1-4 ｸﾞﾘｰﾑｵﾌﾞ覚王山 2F","23101","052-759-1551","http://www.kikuzaka-clinic.com/","【火水金】9：30～12：30、16：00～19：00
【木土】9：30～12：30"
"77701599","医療法人伸和會野崎クリニック","454-0943","愛知県","名古屋市中川区","名古屋市中川区大当郎一丁目1903番地","23110","052-303-3811","http://www.nozaki-clinic.jp","【月水金】8：30～11：00、17：00～18：30
【火木土】8：30～11：00"
"77701600","桑山産婦人科・眼科","455-0001","愛知県","名古屋市港区","名古屋市港区七番町3丁目18番地","23111","052-661-0211","-","【月～土】9：00～12：00      日祝は休診
【月火水金】18：00～19：30  夜間診察は予約制"
"77701601","まのレディースクリニック","455-0884","愛知県","名古屋市港区","名古屋市港区七反野1-806-1","23111","052-302-8885","http://www.yuhookai.jp/","月火水金  9:00～12:00  16:30～18:30木土  9:00～12:00"
"77701602","山口レディスクリニック","457-0007","愛知県","名古屋市南区","名古屋市南区駈上二丁目7番1号","23112","052-823-2121","https://y-lc.net/","【月火木金】9：30～12：30、17：00～19：00
【水】9：30～12：30
【土】9：00～13：00"
"77701603","伊藤しあわせクリニック","457-0027","愛知県","名古屋市南区","名古屋市南区弥生町14番地","23112","052-823-4122","https://www.itoclinic.jp/","【月火水金】9：00～12：30、16：00～18：30
【土】9：00～12：30"
"77701604","だいどうクリニック","457-8511","愛知県","名古屋市南区","名古屋市南区白水町8番地","23112","052-611-6262","https://daidohp.or.jp/","【月～土】8：30～11：30"
"77701605","アイ・レディスクリニック","457-0836","愛知県","名古屋市南区","名古屋市南区加福本通3丁目64番地","23112","052-614-1103","https://youandai.com/","緊急であれば24時間対応"
"77701606","やまだレディスクリニック","463-0013","愛知県","名古屋市守山区","名古屋市守山区小幡中三丁目23-11","23113","052-793-5551","-","【月～土】9：00～12：00
【月火】17：00～19：00"
"77701607","フォレストベルクリニック","463-0001","愛知県","名古屋市守山区","名古屋市守山区大字上志段味字羽根前600番2","23113","052-737-0003","https://www.forestbell.jp/","緊急であれば24時間対応"
"77701608","なるかわレディースクリニック","463-0042","愛知県","名古屋市守山区","名古屋市守山区野萩町13-14   プラザ野萩2F","23113","052-796-2220","http://www.narukawa-lc.com","【月火水金】9：00～12：00、16：00～19：00
【木土】9：00～12：00"
"77701609","たてレディースクリニック","463-0041","愛知県","名古屋市守山区","名古屋市守山区大谷町2-51","23113","052-794-5151","https://www.tatelc.com/","【平日】9：00～12：00、17：00～19：00
【土】9：00～12：00      （日祝木曜、休診）"
"77701610","徳重ウイメンズケアクリニック","458-0815","愛知県","名古屋市緑区","名古屋市緑区徳重2丁目1810番地","23114","052-877-1333","-","【月火水金】9：00～12：30、16：00～18：30
【木土】9：00～12：30"
"77701611","産婦人科  野村クリニック","458-0021","愛知県","名古屋市緑区","名古屋市緑区滝ノ水四丁目315番","23114","052-896-5311","http://nomucli.com","【月火木金】9：00～14：00、15：00～18：00"
"77701612","ロイヤルベルクリニック","458-0848","愛知県","名古屋市緑区","名古屋市緑区水広1丁目1715番地","23114","052-879-6660","https://www.royalbell.jp/","緊急であれば24時間対応"
"77701613","医療法人  中根産婦人科","458-0011","愛知県","名古屋市緑区","名古屋市緑区相川2-126","23114","052-895-1177","http://www.nakanesanfu.or.jp/","深夜以外は、毎日可"
"77701614","奈倉レディースクリニック","465-0017","愛知県","名古屋市名東区","名古屋市名東区つつじが丘712","23115","052-777-0111","-","【平日】9：00～12：00、17：00～19：00
【水土】9：00～12：00"
"77701615","西山産婦人科・内科","465-0086","愛知県","名古屋市名東区","名古屋市名東区代万町1-93","23115","052-701-3565","-","【月火金】9：00～12：00、16：30～19：30□【木土】9：00～12：00"
"77701616","医療法人藤ケ丘レディスクリニック","465-0036","愛知県","名古屋市名東区","名古屋市名東区藤里町1602番地","23115","052-775-1103","http://www.flc.or.jp/","【平日】9：30～19：00
【水】9：30～13：00
【土】9：30～12：30"
"77701617","医療法人若葉台クリニック","465-0015","愛知県","名古屋市名東区","名古屋市名東区若葉台502","23115","052-777-2888","https://www.wakabadai-clinic.or.jp/","【平日】9：10～13：00、17：10～19：00    •水曜夕方休診
【土曜】9：10～13：00、14：30～16：00"
"77701618","医療法人亜一会  あいこ女性クリニック","465-0091","愛知県","名古屋市名東区","名古屋市名東区よもぎ台二丁目904番地","23115","052-777-8080","https://www.aiko-women.com/","【月火水金】9：30～12：30、15：30～18：30
【木土】9：30～12：30"
"77701619","くずやクリニック","465-0024","愛知県","名古屋市名東区","名古屋市名東区本郷二丁目94-1 みふくビル2F","23115","052-769-0007","https://www.kuzuya-cl.jp/","【平日（月火木金）】8：45～12：30、16：40～19：30
【土】8：45～12：30"
"77701620","産科婦人科  種村ウィメンズクリニック","468-0045","愛知県","名古屋市天白区","名古屋市天白区野並1丁目265番地","23116","052-799-6121","https://www.drtanemura.com","【月金】9：00～12：00、17：00～19：00
【火木】9：00～12：00、14：00～16：00、17：00～19：00
【水土】9：00～12：00"
"77701621","医療法人  医聖会  イルマーレレディースクリニック","468-0056","愛知県","名古屋市天白区","名古屋市天白区島田四丁目2904番地","23116","052-801-5252","http://ilmare-lc.com/","【月火木金】9：00～12：00、16：00～19：00
【水】9：00～12：00
【土】9：00～13：00"
"77701622","おばた産婦人科クリニック","468-0013","愛知県","名古屋市天白区","名古屋市天白区荒池2丁目3306番地","23116","052-875-7569","https://www.obata-sanfujinka.com/","【平日】9：00～12：00、14：00～17：00
【土】8：45～13：00"
"77701623","八事レディースクリニック","468-0063","愛知県","名古屋市天白区","名古屋市天白区音聞山810","23116","052-834-1060","http://www.yagoto-lc.net/","平日  9:00～12:30  16:00～19:00
土曜日  9:00～12:30  木曜日  9:00～12:30  日曜日休診"
"77701624","ココカラウィメンズクリニック","461-0001","愛知県","名古屋市東区","名古屋市東区泉一丁目23番36号   NBN泉ビル4F","23102","052-950-5077","https://cocokara-clinic.com","【月金】10：00～13：30、15：30～19：00
【水木】10：00～13：30、15：30～18：30
【火土】10：00～13：30、ＰＭなし"
"77701625","おくむらレディスクリニック","461-0034","愛知県","名古屋市東区","名古屋市東区豊前町2丁目68番 山田ビル北館1F","23102","052-935-0596","-","【月火木金】9：00～12：00、16：30～19：30
【水土】9：00～12：00"
"77701626","平田レディースクリニック","462-0034","愛知県","名古屋市北区","名古屋市北区天道町2-34","23103","052-914-7277","http://www.hiratalc.com","【月火金】9：00～12：30、16：30～19：30
【水土】9：00～12：30"
"77701627","平竹クリニック","462-0045","愛知県","名古屋市北区","名古屋市北区敷島町48番地1","23103","052-914-3240","https://www.hiratake.com/original9.htm/","【平日】9：30～12：00、16：30～18：00
【火木土】9：30～12：00        診察時間内"
"77701628","なごや内科整形産婦人科","462-0012","愛知県","名古屋市北区","名古屋市北区楠4-137","23103","052-901-1313","-","24時間365日対応可
閏年は24時間366日対応可"
"77701629","山田医院","462-0026","愛知県","名古屋市北区","名古屋市北区萩野通二丁目10番地","23103","052-981-2033","http://yamada-iin-kitaku.com/","【平日 月火水金】9：00～12：00、16：30～19：00
【土】9：00～12：00"
"77701630","大雄会ルーセントクリニック","451-6003","愛知県","名古屋市西区","名古屋市西区牛島町6番1号 名古屋ルーセントタワー3階","23104","052-569-6030","https://www.lucentclinic.com","【平日】9：00～12：00、14：30～16：30"
"77701631","庄内通レディースクリニック","451-0015","愛知県","名古屋市西区","名古屋市西区香呑町6丁目50番地 ノーステラス庄内通1階","23104","052-522-3800","http://www.shounaidori-lc.com","【平日】9：00～12：00、15：00～18：00
【土】9：00～12：00"
"77701632","医療法人 川合産婦人科","452-0804","愛知県","名古屋市西区","名古屋市西区坂井戸町191番地","23104","052-502-1501","http://kawai-sanfujinka.jp","【午前】9時～12時まで
【午後】17時～19時まで  休診日：水日祝日.土曜午後"
"77701633","むしかレディースクリニック","451-0043","愛知県","名古屋市西区","名古屋市西区新道二丁目5番7号 中京メディカルビル2階","23104","052-583-5556","http://www.mushika-ladiesclinic.com/","【月火木金】9：00～12：00、15：30～18：30
【土】9：00～12：30"
"77701634","キャッスルベルクリニック","451-0021","愛知県","名古屋市西区","名古屋市西区天塚町2-7","23104","052-529-1333","https://www.castlebell.jp/","緊急であれば24時間対応"
"77701635","堀産婦人科","453-0821","愛知県","名古屋市中村区","名古屋市中村区大宮町2-60","23105","052-471-8900","-","【月火木金】9：00～13：00、16：00～19：00
【土】9：00～13：00      水は休診"
"77701636","あさひレディースクリニック","453-0065","愛知県","名古屋市中村区","愛知名古屋市中村区靖国町1-140","23105","052-411-7890","http://asahi-lc.com/","【平日】9：00～12：30
【木・土】9：00～12：30"
"77701637","山田産婦人科","453-0841","愛知県","名古屋市中村区","名古屋市中村区稲葉地町7-5","23105","052-412-1771","-","【月火木金】9：00～12：00、16：00～19：00
【水土】9：00～12：00外来にて診察時間のみ"
"77701638","医療法人成田育成会  セントソフィアクリニック","450-6019","愛知県","名古屋市中村区","名古屋市中村区名駅一丁目1番4号 JRセントラルタワーズ19階","23105","052-551-1595","http://www.st-sophia.jp","【月水金】8：30～19：00
【火木土】8：30～13：00"
"77701639","レディースクリニックミュウ","450-0002","愛知県","名古屋市中村区","名古屋市中村区名駅四丁目6番23号 第3堀内ビル13階","23105","052-551-7111","http://www.lcmyu.com/","【平日】10：00～13：00、16：30～19：00
【土】10：00～13：00"
"77701640","かなくらレディスクリニック","450-0003","愛知県","名古屋市中村区","名古屋市中村区名駅南一丁目15-21 宇佐美名古屋ビル3階","23105","052-587-3111","-","【月火木金】9：00～13：00、16：00～19：00
【土 第2.4.5】9:00～13：00"
