post_type,post_status,post_id,renban,todohuken_no,tax_todofuken,post_title,custom_postalcode,custom_address_city,custom_address,custom_phone,custom_fax,custom_openinghours,tax_is_emergency_contact,custom_emergency_contact_phone,pharmacist_name
,,,,,埼玉県,プライム薬局,366-0033,深谷市国済寺４６５－１,048-501-7242,048-575-0061,月～土8:15～18:00日・祝休み,有,080-6886-9632,1,山本　喜靖
,,,,,埼玉県,中央薬局国済寺店,366-0033,深谷市国済寺４０４－６,048-577-6056,048-577-6057,月～金9:00～18:00,有,048-577-6056,1,下村　英紀
,,,,,埼玉県,ウエルシア薬局深谷中央店,366-0033,深谷市国済寺７２－１,048-570-6200,048-570-6201,月～土9:00～13:00、14:00～19:00日・祝10:00～14:00、15:00～18:00,無,,1,中島　郁弥
,,,,,埼玉県,日赤前薬局,366-0052,深谷市上柴町西５－９－２６,0485-75-3500,0485-75-3600,9:00～18:30,有,,4,松岡　春香、茂木　美代子、倉内 恵美、島田　雅子
,,,,,埼玉県,ウエルシア薬局深谷上柴西店,366-0052,深谷市上柴町西 ３－１７－１６,048-551-7136,048-551-7137,月～土9:00～20:00,無,,2,土屋　沙奈恵、松村　優美
,,,,,埼玉県,ひばり薬局かやば店,366-0818,深谷市萱場398-3,048-574-0077,048-574-0057,月水木9:00～18:00　火金9:00～19:00　土9:00～12:00,有,048-574-0077,1,福田 智博
,,,,,埼玉県,ホームケア薬局　仲町店,366-0822,深谷市仲町5-1-2F,048₋575⁻4193,048₋573-4884,月～金　９時～１８時 土　　　９時～１３時,有,080₋9544₋9988,1,遠藤 隆博
,,,,,埼玉県,さんあい薬局,366-0824,深谷市西島町2-13-3,048-575-2888,485746510,月～土9:00～18:00 日15:00～17:00,有,9053474273,1,赤石 紘祐
,,,,,埼玉県,さんさん薬局,366-0824,深谷市西島町2-1-13,048-577-6791,048-577-6792,月〜水9:00〜18:00  木9:00〜17:00         金9:00〜18:00  土9:00〜13:00,有,7026479273,1,大谷 桜
,,,,,埼玉県,同仁薬局,366-0824,深谷市西島町３－１３－１４,048-574-1134,048-754-1241,月～土9:00～18:00,無,,2,中里　範子、鈴木　郁子
,,,,,埼玉県,あい薬局,367-0021,本庄市東台4-1-23,0495-23-3456,0495-22-1700,月曜〜水曜日・金曜日9時〜18時30分 木曜日9時〜17時 土曜日9時〜16時30分,有,0495-23-3456,1,岩田 久秀
,,,,,埼玉県,ひばり薬局美里店,367-0103,児玉郡美里町阿那志1034-2,0495-75-1141,0495-75-1140,月～水　9:00～18:45　木　9:00～17:00　土　9:00～18:00,有,0495-75-1141,2,高野 恵、野村 美宏
,,,,,埼玉県,秩父彩世堂薬局,368-0033,"秩父市野坂町１－１６－４
　ＡＳＡＨＩ．ＫＩ．ＳＥＩＢＵ　２階　２０１号室",0494-26-6297,0494-26-6297,9:00～18:00木 9:00～13:00日・祝・第4月休み,無,,1,井上　聡太
,,,,,埼玉県,たちばな薬局,368-0034,秩父市日野出町１－９－３２,0494-25-6660,0494-25-6661,月～水・金8：45～18：30木・土8：45～17：30,有,0494-25-6660,2,田中　佳恵、田中　忠光
,,,,,埼玉県,クオール薬局秩父店,368-0042,秩父市東町２７－９,0494-21-4189,0494-21-4190,月～金9:00～18:00土9:00～13:00,有,080-1221-4411,1,菅谷　菜月
,,,,,埼玉県,あおぞら薬局,368-0044,秩父市本町５－１１,0494-53-8110,0494-53-8113,月～金9:00～18:30土9:00～18:00,無,,1,髙山　雅隆
,,,,,埼玉県,寺尾薬局,368-0056,秩父市寺尾１４４７－１,0494-24-5581,0494-24-5599,8:30～18:00,有,049-424-5581,2,井上　絵理、町田　弘明
,,,,,埼玉県,おがの薬局,368-0105,秩父郡小鹿野町小鹿野３０４－６,0494-72-7377,0494-72-7378,9:00～18:00,有,080-6554-9288,4,町田　一美、若林　滉貴、井上　果歩、田村　衣里
,,,,,埼玉県,寺田薬局　吹上南店,369-0122,鴻巣市南1-7-11,048-548-2323,048-548-5511,月曜日～金曜日　：　9：00～18：00 土曜日　　　　　：　9：00～13：00,有,048-548-2323,1,都築 恵実
,,,,,埼玉県,とまと薬局　上里店,369-0305,児玉郡上里町神保原町758-1,049-571-7985,049-571-7986,月～土 9:00～18:00祝 10:00～16:00,有,049-571-7985,1,佐藤　雅斗
,,,,,埼玉県,共創未来上里薬局,369-0306,児玉郡上里町七本木５５７２,0495-35-3960,0495-35-3961,月～水･金9:00～18:30木9:00～12:30土9:00～17:30,有,0495-35-3960,2,田島　由紀、石黒　あずさ
,,,,,埼玉県,ひばり薬局,369-1105,深谷市本田7083-6,048-578-1234,048-578-1100,月〜金9:00〜18:00 土9:00〜12:00,有,048-578-1234,2,河野 美由貴、五十幡 陽
,,,,,埼玉県,トンプク堂薬局,369-1108,深谷市田中１３７,048-583-2331,048-583-6393,8:30～19:30,有,048-583-2331,1,須賀　一夫
,,,,,埼玉県,ひばり薬局　桜沢店,369-1202,大里郡寄居町桜沢214-2,048-581-5330,485815130,月〜土　8:30〜20:00,有,485815330,2,藤倉 広武、佐藤 智紀
,,,,,埼玉県,のぞみ鉢形薬局,369-1221,大里郡寄居町保田原１６３－８,048-580-2288,048-580-2228,月・火・木・金9:00～18:30水8:30～16:30土9:00～12:30,有,090-4952-2288,1,秋山　元広
,,,,,埼玉県,やよい薬局,369-1305,秩父郡長瀞町長瀞１３５６－１,0494-66-4301,0494-66-4302,"月～水・金9:00～18:30木9:00～17:00 
土9:00～13:00",有,080-4299-9144,1,柏﨑　淳
,,,,,埼玉県,ウエルシア薬局長瀞店,369-1305,秩父郡長瀞町長瀞３２９,049-469-2057,049-469-2058,月～金9:30～13:30、14:30～18:30,無,,1,飯塚　伯宙
,,,,,群馬県,エムハート薬局高崎インター店,370-0018,高崎市新保町１３７６－４,027-360-5030,027-352-7030,月～水・金9:00～18:30木9:00～12:30土9:00～17:00,有,027-360-5030,1,金井　和明
,,,,,群馬県,ウエルシア薬局高崎貝沢店,370-0042,高崎市貝沢町９６０－１,027-370-6836,027-370-6837,月～金9:00～23:30土9:00～20:00祝10:00～13:00、14:00～20:00,有,080-3705-4364,2,森田　緋花瑠、下屋　洋子
,,,,,群馬県,みないろ薬局,370-0042,高崎市貝沢町1535—1,027-370-3777,027-370-3778,"月・火・木・金 9:00～18:30水 9:00～17:00 
土 9:00～14:00",有,027-370-3777,1,遠藤　俊一
,,,,,群馬県,髙野薬局,370-0042,高崎市貝沢町１２４１－１,027-362-2267,027-361-3808,月～土9:30～19:30,有,027-362-2267,1,髙野　由美子
,,,,,群馬県,マキ薬局,370-0045,高崎市東町２８－１,027-388-0643,027-388-0644,月～水・金9:00～17:00木9:00～13:00,無,,1,長澤　恵美子
,,,,,群馬県,順化堂薬局,370-0052,高崎市旭町１１３－７　ハートスクエア長建１Ｆ,027-315-4416,027-315-4422,"月・火・木・金9:30～20:00　
水・土9:00～13:00",無,,1,神岡　順郎
,,,,,群馬県,ファーコス薬局けやき,370-0069,高崎市飯塚町６９７－５,027-364-6601,027-364-6602,月～金9:00～18:30土9:00～13:30,無,,1,茂木　美絵
,,,,,群馬県,マルエ薬局高崎小八木店,370-0071,高崎市小八木町２０３６－５,027-370-6767,027-370-6768,月～金9:00～19:30土9:00～18:00,有,027-370-6767,1,田島　洋海
,,,,,群馬県,マルエ薬局高崎下小鳥店,370-0074,高崎市下小鳥町２０７,027-386-4525,027-386-4526,月～金9:00～13:00、14:00～18:00,有,027-386-4525,1,菅原　政美
,,,,,群馬県,住吉調剤薬局,370-0521,邑楽郡大泉町住吉５６－９,0276-40-3588,0276-40-3589,月・火・水・金9:00～19:00木・土9:00～13:30,有,0276-40-3588,1,井本　加奈代
,,,,,群馬県,有限会社薬局もり,370-0532,邑楽郡大泉町坂田４－７－１７,0276-62-2458,027-662-2425,月～土9:00～19:30,有,0276-62-2458,1,森　利惠子
,,,,,群馬県,有限会社薬局もり２号店,370-0532,邑楽郡大泉町坂田１６１９－２,0276-61-0071,0276-61-0072,月～土9:00～19:00,有,080-9393-8480,1,髙梨　正成
,,,,,群馬県,ほうゆう調剤薬局,370-0616,邑楽郡邑楽町光善寺273-6,0276-91-8666,0276-91-8667,"月～金 9:00～17:15
土9:00～13:00",有,0276-91-8666,1,松浦　美穂
,,,,,群馬県,みらい薬局,370-0801,高崎市上並榎町４６－３,027-370-9311,027-370-9312,月～金7:00～19:00,有,027-370-9311（転送）,1,松田　和宏
,,,,,群馬県,つばさ薬局宮元店,370-0828,高崎市宮元町２０７乾小児科内科医院ビル１階,027-381-6827,027-381-6828,月・火・木・金9:00～18:00水9:00～17:00土9:00～13:00,有,090-6028-6827,2,垣沼　直人、大塚　雅行
,,,,,群馬県,フラワー薬局,370-0836,高崎市若松町６－７,027-323-2089,027-323-2284,月・火・木～土8:45～18:00水8:45～16:45,有,070-3134-2089,3,竹内　真由子、深澤　三絵、山科　陽子
,,,,,群馬県,ファーコス薬局あゆみ,370-0849,高崎市八島町２２２,027-321-3781,027-321-3782,月～金9:00～18:30土9:30～14:00,有,027-321-3781,1,岡部　麻由子
,,,,,群馬県,あおば薬局高崎店,370-0851,高崎市上中居町１４５５－５,027-329-6500,027-329-6515,月～金9:00～18:30土9:00～13:30,有,090-2222-1994,2,真木　達也、齋藤　哲也
,,,,,群馬県,アイケイ薬局,370-0852,高崎市中居町４－１７－１２,027-352-4400,027-353-2727,月～土8:30～20:00日、祝8:30～19:00,有,027-352-4400,7,小池　泰博、中澤　和広、小林　有巨、栁澤　勇一、川上　宏美、塩原　千尋、金井　友紀
,,,,,群馬県,ウエルシア薬局高崎中居店,370-0852,高崎市中居町３－３８－９,027-350-7023,027-350-7024,月～土9:00～13:00、14:00～19:00,無,,1,田島　愛理
,,,,,群馬県,ぽっぽ薬局,370-0854,高崎市下之城町９６０－１,027-388-8991,027-388-8992,"月・火・木・金9:00～18:30　
土9:00～16:30",有,027-388-8991,1,横尾　澄江
,,,,,群馬県,八千代さくら薬局,370-0861,高崎市八千代町１－５－１１ １０２号室,027-386-8116,027-386-8146,月～金8:00～18:00,有,027-386-8116,1,圓座　直子
,,,,,群馬県,マルエ薬局玉村福島店,370-1105,佐波郡玉村町福島７８－６,0270-27-7023,0270-27-7024,月～土9:00～13:00、14:00～18:00,有,0270-27-7023,1,今井　千晶
,,,,,群馬県,ウエルシア薬局玉村下新田,370-1132,佐波郡玉村町下新田７４３－２,0270-50-1262,0270-50-1263,月～土 9:30～19:00,無,,1,林　鷹宏
,,,,,群馬県,ファーコス薬局玉村,370-1135,佐波郡玉村町板井１０５－４,0270-65-8515,0270-64-4794,月～土9:00～18:15,有,0270-65-8515,2,正田　直巳、青沼　玲亜
,,,,,群馬県,マルエ薬局倉賀野店,370-1201,高崎市倉賀野町４４３－２,027-320-2611,027-320-2612,月～土9:00～18:00日祝休み,有,027-320-2611,1,宮澤　忠久
,,,,,群馬県,みさと薬局,370-1201,高崎市倉賀野町９２５－７,027-395-4925,027-395-4935,月・火・木・金9:00～18:30水・土9:00～13:30,無,,1,髙木　一正
,,,,,群馬県,アイケイ薬局矢中店,370-1203,高崎市矢中町１９２－１１,027-353-6633,027-353-6634,月～土9:00～19:00,有,027-352-4400,7,栁澤　勇一、関　あつ子、井野　聡子、松本　美智子、塩原　千尋、川上　宏美、関　恵佳
,,,,,群馬県,マルエ薬局高崎新町店,370-1301,高崎市新町２１４０－１９,0274-50-8301,0274-50-8302,月～土9:00～13:00、14:00～18:00,有,0274-50-8301,1,河合　智哉
,,,,,群馬県,ファーコス薬局せせらぎ,370-1401,藤岡市鬼石１４５－１,0274-50-3077,0274-50-3078,月～金9:00～18:00土9:00～13:00,有,"0274-50-3077
090-1558-1052",2,南雲　政彦、瀬戸　紀子
,,,,,群馬県,マルエ薬局吉井店,370-2107,高崎市吉井町池５,027-387-0685,027-387-0687,月～金9:00～13:00、14:00～18:00,有,027-387-0685,1,矢野　奨也
,,,,,群馬県,プラス薬局高崎吉井店,370-2128,高崎市吉井町本郷６５－１,027-388-1170,027-388-1171,月・火・木・金9:00～19:00水9:00～18:00土9:00～13:00,有,070-1311-1172,4,小黒　佳代子、大平　寿美、小野　雅貴、馬場　章人
,,,,,群馬県,なの花薬局高崎吉井,370-2132,高崎市吉井町吉井６０７－７,027-387-9452,027-387-9453,"月～水・金9:00～18:00　
木・土9:00～13:00",有,080ｰ9000ｰ4586,1,井上　久栄
,,,,,群馬県,マルエ薬局高崎吉井バイパス店,370-2135,高崎市吉井町片山４６４,027-384-2057,027-384-2067,月～土9:00～13:00、14:00～18:00,有,027-384-2057,1,栗山　強志
,,,,,群馬県,マルエ薬局甘楽福島店,370-2212,甘楽郡甘楽町福島８２３－１,0274-64-9061,0274-64-9062,月～土9:00～13:00､14:00～18:00,有,0274-64-9061,1,牧口　知樹
,,,,,群馬県,なの花薬局富岡店,370-2316,富岡市富岡２５８８－９,0274-64-5505,0274-64-5271,月～金8:30～18:00,有,"080-6076-0242
0274-64-5271",2,富澤　千代美、渋谷　悠太
,,,,,群馬県,下仁田調剤薬局,370-2601,甘楽郡下仁田町下仁田３９５－２,0274-70-3535,0274-70-3536,月～金9:00～18:00土9:00～12:30,有,0274-70-3535,1,小林　京子
,,,,,群馬県,マルエ薬局高崎箕郷店,370-3104,高崎市箕郷町上芝１８３,027-360-7550,027-360-7551,月・火・木～土9:00～18:00水9:00～13:00、14:00～18:00,有,027-360-7550,1,小橋　斉彬
,,,,,群馬県,なの花薬局下里見店,370-3343,高崎市下里見町１４２６－６,027-360-8105,027-360-8106,月・火・木・金8:00～18:30水・土8:00～12:30,有,027-360-8105,2,大平　航也、飯田　久美子
,,,,,群馬県,マルエ薬局高崎榛名中里見店,370-3344,高崎市中里見町１７３－１,027-386-2301,027-386-2302,月～金9:00～13:00、14:00～18:00,有,027-386-2301,1,吉野　智貴
,,,,,群馬県,マルエ薬局高崎群馬町金古店,370-3511,高崎市金古町４４７－１,027-393-6159,027-393-6169,月～金9:00～13:00、14:00～18:00,有,027-393-6159,1,舛田　純子
,,,,,群馬県,マルエ薬局高崎棟高バイパス店,370-3521,高崎市棟高町１６７５－３４,027－386－3203,027－386－3205,月～金9:00～13:00、14:00～18:00,有,027-386-3203,1,山本　大介
,,,,,群馬県,ファーコス薬局井出,3703534,高崎市井出町1548-18,273606001,273738009,月〜金8:45〜18:00  土8:45〜13:00,有,273606001,2,川野 由佳、大河原 崇行
,,,,,群馬県,なの花薬局吉岡店,370-3604,北群馬郡吉岡町南下９１６,0279-70-8012,0279-70-8013,"月～水・金9:00～18:30　
木・土9:00～13:00",有,0279-70-8012,1,関根　昌子
,,,,,群馬県,ファーコス薬局おぎくぼ,371-0001,前橋市荻窪町1200-3,027-260-3130,027-269-0206,月～金9：00～18：00　土9：00～13：00,無,,1,竹内　良明
,,,,,群馬県,マルエ薬局,371-0013,前橋市亀泉町３－４４,027-264-1221,027-264-1222,月～金9:00～18:00,有,027-264-1221,1,橋本　遼
,,,,,群馬県,マルエ薬局前橋西片貝店,371-0013,前橋市西片貝町１－２９５－１７,027-266-6961,027-226-6971,月～土9:00～13:00、14:00～18:00,有,027-226-6961,1,田中　美咲
,,,,,群馬県,もものせ調剤薬局,371-0013,前橋市西片貝町３－２８８－４,027-260-9363,027-260-9364,月～水･金9:00～19:00木9:00～18:30土9:00～13:30日祝日休業,有,027-260-9363,4,高橋　佑生、塚越　早紀、青木 佑介、西村　厚帆
,,,,,群馬県,ウエルシア薬局前橋三俣店,371-0018,前橋市三俣町３－１８－１,027-219-0612,027-219-0607,月～金9:00～21:00土9:00～20:00日・祝9:00～13:00、14:00～19:00,有,090-6181-4827,1,福田　崇士
,,,,,群馬県,フタバ薬局,371-0023,前橋市本町２－６－１１,027-223-8323,027-223-8322,月・火・木・金9:00～18:30水9:00～17:00土9:00～17:30,有,090-3107-4665,1,西部　玲奈
,,,,,群馬県,前橋市薬剤師会会営薬局,371-0025,前橋市紅雲町１－２－１５,027-223-8400,027-223-8401,月～金8:30～18:00日9:30～16:00,有,027-223-8400,2,齋藤　哲也、山田　梨花
,,,,,群馬県,ツカサ薬局,371-0031,前橋市下小出町１－１９－４３,027-219-2711,027-219-2712,月・金9:00～19:30火・水・木9:00～18:30土9:00～14:00,有,090-3577-2711,1,内山　路晴
,,,,,群馬県,若宮調剤薬局,371-0032,前橋市若宮町１－１－１０,027-234-6881,027-234-6822,"月・火・水・金9:00～18:15
木9:00～17:00土9:00～14:00",有,027-234-6881,3,田尻　耕太郎、田尻　洋子、米倉　芳香
,,,,,群馬県,一般財団法人同愛会同愛会薬局,371-0034,前橋市昭和町３－１１－１３,027-234-2916,027-234-9193,月～金9:00～18:30土9:00～17:30,有,027-234-2916,1,中野　綾
,,,,,群馬県,しきしま調剤薬局,371-0037,前橋市上小出町３－８－６,027-260-1987,027-260-1988,"月～金8:30～19:00　
土8:30～17:00",有,027-260-1987,1,細川　真奈美
,,,,,群馬県,ウエルシア薬局前橋荒牧店,371-0044,前橋市荒牧町１－２４－１,027-219-2564,027-219-2565,"月～金9:00～20:00　
土・祝9:00～19:00",有,080-7686-3262,1,眞塩　理帆
,,,,,群馬県,マルエ薬局川原店,371-0046,前橋市川原町１－４９－７,027-230-8000,027-230-8005,月・火・水・金8:00～19:00木9:00～18:00土8：00～18：00,有,027-230-8000,3,眞下　真奈美、眞下　晴菜、小野塚　美幸
,,,,,群馬県,マルエ薬局ショッピングタウン川原店,371-0046,前橋市川原町２－４－９,027-289-3047,027-289-3048,月～土9:00～18:00,有,027-289-3047,1,岡田　房子
,,,,,群馬県,ヘルシー薬局,371-0053,前橋市幸塚町９０－２,027-237-3033,027-237-3034,月～金8:45～18:00土8:45～12:45,有,027-237-3033,1,菊地　尚子
,,,,,群馬県,ウエルシア薬局前橋北代田店,371-0055,前橋市北代田町６４９－４,027-219-1357,027-219-1358,月～土9:00～13:00、14:00～19:00,無,,1,齊藤　司
,,,,,群馬県,ウエルシア薬局前橋青柳店,371-0056,前橋市青柳町大字宿前５０４－１,027-219-0681,027-219-0682,月～土　9：00～24：00日・祝日　9：00～13：00、14：00～24：00,無,,1,山田　健二
,,,,,群馬県,マルエ薬局樋越店,371-0221,前橋市樋越町８３,027-212-8787,027-212-8585,月～土9:00～18:00,有,027-212-8787,1,永野　知樹
