"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","openinghours","emergency_contact","emergency_contact_phone"
"","調剤薬局ツルハドラッグ甲府徳行店","400-0074","山梨県","甲府市","甲府市徳行２－１７－３","19201","055-244-2768","月～金9:30～18:30","無",""
"","調剤薬局ツルハドラッグ双葉響が丘店","400-0104","山梨県","甲斐市","甲斐市龍地３６４７－１","19210","0551-28-8278","月～金9:00～13:00、14:00～18:00","無",""
"","ユウキ薬局","400-0115","山梨県","甲斐市","甲斐市篠原８３２","19210","055-276-0660","月・水・金8:30～20:00火・木8:30～18:00土8:30～14:00","無",""
"","明治堂志村調剤薬局","400-0123","山梨県","甲斐市","甲斐市島上条６４４－４","19210","055-277-9335","月～金9:00～18:30土9:00～12:30","有","055-277-9335"
"","かおり薬局","400-0124","山梨県","甲斐市","甲斐市中下条８８６－１","19210","055-277-9674","月・火・水・金8:45～18:30木9:00～17:00土8:45～15:00","有","055-277-9674"
"","健康堂調剤薬局敷島店","400-0124","山梨県","甲斐市","甲斐市中下条２４５－３","19210","055-277-6806","月～金8:30～12:00、14:30～18:00土8:30～12:00","無",""
"","ゆずのき薬局","400-0301","山梨県","南アルプス市","南アルプス市桃園１４５１－７","19208","055-267-8158","月～金9:00～18:30土9:00～12:30","無",""
"","アヤメ薬局","400-0306","山梨県","南アルプス市","南アルプス市小笠原４４５－１","19208","055-283-5848","火～土8:30～18:00日8:30～13:00","有","055-283-5848"
"","アーク調剤薬局南アルプス店","400-0405","山梨県","南アルプス市","南アルプス市下宮地６９０－１","19208","055-287-8867","月・火・木・金9:00～18:30水10:00～18:00土9:00～14:30","無",""
"","あい調剤薬局","400-0501","山梨県","富士川町","南巨摩郡富士川町青柳町９８９－３","19368","0556-42-9010","月･木･金9:00～18:00火･水9:00～17:00土9:00～12:00","有","0556-42-9010"
"","志村衛生堂薬局","400-0601","山梨県","富士川町","南巨摩郡富士川町鰍沢１８０１","19368","0556-22-0017","月～金9:00～18:00土9:00～17:00","無",""
"","ウエルシア薬局　マーケットタウン御坂店","406-0804","山梨県","笛吹市","笛吹市御坂町夏目原1116","19211","055-261-8704","月～土 9:00～19:00日 9:00～13:00、14:00～17:00祝 9:00～13:00、14:00～17:00","有","055-261-8704"
"","アイセイ薬局　善光寺店","400-0806","山梨県","甲府市","甲府市善光寺1丁目25-5","19201","055-269-8877","月～水・金 9:00～17:30木 9:00～17:00土 9:00～12:30","有","055-269-8877"
"","いっぷく堂薬局","400-0826","山梨県","甲府市","甲府市西高橋町９０－２","19201","055-221-2050","月～金9:00～17:00土9:00～14:00","有","090-2253-1789"
"","アイセイ薬局小瀬店","400-0836","山梨県","甲府市","甲府市小瀬町１１４２－３","19201","055-242-2311","月～金8:30～18:30土8:30～17:00","有","055-242-2311"
"","株式会社赤岡綜合薬局小瀬店","400-0836","山梨県","甲府市","甲府市小瀬町２８－１","19201","055-242-0678","月・火・水・金8:30～18:00木・土8:30～13:00","無",""
"","シード薬局まちかど相談所","400-0851","山梨県","甲府市","甲府市住吉５－３－１７","19201","050-8882-9822","8:30～11:30","有","080-4451-6609"
"","ウエルシア薬局甲府若松店","400-0866","山梨県","甲府市","甲府市若松町8-6","19201","055-236-6617","月～土　9:00～13:00　14:00～19:00日・祝休業日","無",""
"","仁助堂薬局","400-0866","山梨県","甲府市","甲府市若松町１１－１","19201","055-235-4168","月～金9:00～19:30土9:00～18:00","有","055-235-4168"
"","ふなつ薬局","401-0301","山梨県","富士河口湖町","南都留郡富士河口湖町船津７４６３－１","19430","0555-20-3861","月～金8:30～18:00土8:30～14:00","有","0555-20-3861"
"","リョウセイ堂薬局","401-0301","山梨県","富士河口湖町","南都留郡富士河口湖町船津９９５－２３","19430","0555-83-2147","月～金9:00～18:30土9:00～14:00","有","0555-83-2147"
"","赤池薬局","401-0301","山梨県","富士河口湖町","南都留郡富士河口湖町船津３８４４","19430","0555-72-0026","月～土8:30～19:00","無",""
"","リョウセイ堂薬局小立店","401-0302","山梨県","富士河口湖町","南都留郡富士河口湖町小立４１１４－３","19430","0555-72-8013","月・火・水・金9:00～18:00木・土9:00～13:00","無",""
"","クボタ薬局","402-0053","山梨県","都留市","都留市上谷６－９－２７","19204","0554-43-2700","月～金9:00～19:00土9:00～18:00","有","090-5192-8342"
"","調剤薬局ツルハドラッグ都留文大駅前店","402-0054","山梨県","都留市","都留市田原２－１１０７","19204","0554-46-5268","月～金:9:00～13:00、14:00～18:00","無",""
"","有限会社クレチ薬局","403-0001","山梨県","富士吉田市","富士吉田市上暮地１－１７－２１","19202","0555-23-7613","月～土8:30～18:00","有","0555-23-7613"
"","守山薬局","403-0003","山梨県","富士吉田市","富士吉田市大明見６－１７－１","19202","0555-22-2649","月～金8:30～19:30土8:30～18:00","無",""
"","株式会社渡辺薬局","403-0004","山梨県","富士吉田市","富士吉田市下吉田３－１２－１６","19202","0555-22-0979","月～土8:30～19:30","無",""
"","共創未来富士吉田薬局","403-0005","山梨県","富士吉田市","富士吉田市上吉田２－５－１","19202","0555-21-2202","9:00～18:45","無",""
"","有限会社宮本屋薬局","403-0014","山梨県","富士吉田市","富士吉田市竜ヶ丘１－５－２０","19202","0555-24-0046","月～土8:30～20:00","無",""
"","共創未来富士山薬局","403-0032","山梨県","富士吉田市","富士吉田市上吉田東３－４－１","19202","0555-21-1060","月～日9:00～18:30","無",""
"","日本調剤ふじ吉田薬局","403-0032","山梨県","富士吉田市","富士吉田市上吉田東７－１４－５","19202","0555-21-1200","月～金8:30～17:45
土8:30～12:30","有","080-3583-1991"
"","アーク調剤薬局塩山中央店","404-0037","山梨県","甲州市","甲州市塩山西広門田４５９－３","19213","0553-39-9500","月～金8:30～18:00土8:30～17:00","有","070-3623-9774"
"","株式会社塩山薬局","404-0042","山梨県","甲州市","甲州市塩山上於曽１７５３","19213","0553-33-2555","月～金9:00～18:00土9:00～17:00","無",""
"","アーク調剤薬局山梨店","405-0006","山梨県","山梨市","山梨市小原西１６８","19205","0553-23-1001","月・火・水・金8:00～18:30木8:00～16:00土8:00～13:00","有","090-8048-3485"
"","ときわ調剤センター","405-0031","山梨県","山梨市","山梨市万力７５","19205","0553-21-8151","月～金8:30～18:00土8:30～15:00","有","080-6518-5708
090-2682-6717"
"","山梨薬剤センター","405-0031","山梨県","山梨市","山梨市万力１１０","19205","0553-23-1321","月～金8:30～17:30土8:30～17:00","有","0553-23-3290"
"","調剤薬局ツルハドラッグ山梨正徳寺店","405-0032","山梨県","山梨市","山梨市正徳寺字若宮１２９０","19205","0553-23-2681","月～金10:00～14:00、15:00～19:00","無",""
"","日本調剤八幡薬局","405-0041","山梨県","山梨市","山梨市北５１４－２","19205","0553-23-5500","月・火・木・金8:30～18:00水8:30～16:30土8:30～12:00","無",""
"","フリヤ薬局","406-0031","山梨県","笛吹市","笛吹市石和町市部１０７８－１","19211","055-262-2815","月～金9:30～18:00土9:30～15:00","有","090-5391-6479"
"","ももの木薬局","406-0032","山梨県","笛吹市","笛吹市石和町四日市場４５－２","19211","055-261-2006","月～金9:00～18:00土9:00～14:00","有","055-261-2006"
"","アイセイ薬局笛吹店","406-0032","山梨県","笛吹市","笛吹市石和町四日市場２０３１－３８","19211","055-269-7200","月～水・金9:00～18:30木・土9:00～13:00","有",""
"","八代調剤薬局","406-0033","山梨県","笛吹市","笛吹市石和町小石和２６５４","19211","055-261-1552","月・火・水・金9:00～18:00土9:00～13:00","無",""
"","サンロード調剤八代店","406-0033","山梨県","笛吹市","笛吹市石和町小石和2654","19211","055-261-1552","月～水・金9:00～18:00土9:00～13:00","無",""
"","イリス薬局","407-0015","山梨県","韮崎市","韮崎市若宮１－２－５０ 韮崎市民交流センター３階","19207","0551-45-8911","火～土9:00～18:00","無",""
"","調剤薬局ﾂﾙﾊﾄﾞﾗｯｸﾞ韮崎本町店","407-0024","山梨県","韮崎市","韮崎町本町３丁目７番９号","19207","0551-30-5268","月～金9:00～13:00、14:00～18:00","無",""
"","アーク調剤薬局韮崎店","407-0261","山梨県","韮崎市","韮崎市中田町小田川１４１６－３","19207","0551-25-2347","月・水・木・金8:00～18:00火9:00～17:30土8:00～13:00","有","090-6700-6350"
"","うえはら薬局","408-0021","山梨県","北杜市","北杜市長坂町長坂上条２０６１－５","19209","0551-32-8804","月～金9:00～18:00土9:00～13:30","有","0551-32-8804"
"","アーク調剤薬局長坂店","408-0034","山梨県","北杜市","北杜市長坂町大八田３８７８－１","19209","0551-45-9537","月･火･水･金8:30～18:00　
木･土8:30～13:00","有","080-5408-7666"
"","調剤薬局ツルハドラッグ北杜長坂店","408-0034","山梨県","北杜市","北杜市長坂町大八田５３９－１","19209","0551-30-7936","月～金9：30～18：30土・日・祝定休","無",""
"","ホクト薬局","408-0114","山梨県","北杜市","北杜市須玉町藤田７５８","19209","0551-42-4321","月火水金9:00～18:00木9:00～17:00土9:00～13:00","有","0551-42-4321"
"","梅沢薬局","409-0614","山梨県","大月市","大月市猿橋町猿橋４７","19206","0554-23-1155","月～金8:30～18:45
土8:30～17:45
祝日を除く","有","090-2537-2736"
"","みのぶ調剤薬局","409-2531","山梨県","身延町","南巨摩郡身延町梅平２４８３－１１８","19365","0556-62-2112","月～金8:30～18:00","無",""
"","有限会社さくらさくら調剤薬局","409-2531","山梨県","身延町","南巨摩郡身延町梅平２４８３－４７","19365","0556-62-3987","月～金8:30～18:00 
第1･3･5土8:30～12:30","無",""
"","一般財団法人医薬分業支援センター会営調剤薬局","409-3803","山梨県","中央市","中央市若宮２７－１２","19214","055-274-3400","月～金8:30～17:30土9:00～12:00","有","055-274-3400"
"","山梨調剤センター薬局","409-3803","山梨県","中央市","中央市若宮２８－１","19214","055-240-3036","月～金9:00～18:00","無",""
"","調剤薬局ツルハドラッグ山梨中央店","409-3821","山梨県","中央市","中央市下河東３０５３－１","19214","055-230-7160","月～金10:00～14:00、15:00～19:00","無",""
"","みさき薬局田富","409-3841","山梨県","中央市","中央市布施２０６７－１","19214","055-267-8866","月～金8:30～18:00土8:30～12:30","有","055-267-8866"
"","菜の花薬局","409-3842","山梨県","中央市","中央市東花輪５０－３０","19214","055-274-2788","月～金7:30～18:00土7:30～16:00","有","090-9364-7590"
"","調剤薬局和み乃昭和店","409-3852","山梨県","昭和町","中巨摩郡昭和町飯喰村西１５５２－１","19384","055-275-0300","月～金8:45～17:30土8:45～12:15","有","055-243-6500"
"","ウエルシア薬局甲府昭和店","409-3852","山梨県","昭和町","中巨摩郡昭和町飯喰１１３２－２","19384","055-268-6260","月～土9:00～19:00","無",""
"","アイセイ薬局昭和店","409-3867","山梨県","昭和町","中巨摩郡昭和町清水新居１２１５－２","19384","055-237-6661","月～金9:00～18:30土9:00～16:00","有","055-237-6661"
"","横浜薬科大学","245-0066","神奈川県","横浜市戸塚区","横浜市戸塚区俣野町601","14110","045-859-1300","9:00-18:00","有","090-9365-8338"
"","成川薬局　元住吉調剤店","211-0025","神奈川県","川崎市中原区","川崎市中原区木月1-33-31","14133","044-434-8611","月～金 9:00～19:00土 9:00～14:00日・祝休み","有","080-4672-9164"
"","うさぎ薬局　武蔵小杉店","211-0063","神奈川県","川崎市中原区","川崎市中原区小杉町1-365-1","14133","044-299-8834","月～金9:00～18:00","有","044-299-8834（転送）"
"","上麻生薬局","215-0021","神奈川県","川崎市麻生区","川崎市麻生区上麻生5-6-11","14137","044-986-9666","月～金 9:00～18:30土 9:00～13:00","有","080-8491-8796"
"","新百合ヶ丘ファーマシー","215-0021","神奈川県","川崎市麻生区","川崎市麻生区上麻生1−20−1　小田急アコルデ新百合ヶ丘8階","14137","044-952-0791","月～金 9:00～18:30土 9:00～14:30","有","080-7934-6074"
"","アプリ薬局　中川店","224-0001","神奈川県","横浜市都筑区","横浜市都筑区中川1−21−3","14118","045-873-4153","月～金 9:00～18:00土 9:00～17:00","有","045-873-4153"
