custom_website,custom_address,custom_memo_available_datetime,custom_postalcode,custom_phone,post_title,tax_is_open_sunday,tax_is_open_holiday
https://fujito.clinic,安芸郡府中町茂陰一丁目1番1号,"平日(月・火・水・金)9:00-12:30,15:00-17:30/木曜9:00-12:30/土曜9:00-12:30,15:00-17:00",735-0029,082-284-2410,医療法人 双藤会 産科・婦人科 藤東クリニック,×,×
http://www.tsuda-sanfujinka.jp,安芸郡海田町南幸町9-43,"平日(月・火・水・金)9:00-12:30,15:00-17:30/木・土9:00-12:30",736-0032,082-821-0303,医療法人 津田産婦人科クリニック,×,×
www.toyota-lc.jp,安芸郡熊野町川角四丁目30番1号,"月・火・水・金・土9:00-12:00,14:00-17:00",731-4223,082-855-1913,医療法人豊田レディースクリニック,×,×
,大竹市油見三丁目19-6,"月・火・水・金9:00-12:30,14:00-18:00/木・土9:00-12:30",739-0612,0827-53-7789,レディースクリニックとよしま医院,×,×
http://www.egawa.or.jp/,廿日市市本町5-18,"月・火・水・金・土9:00-13:00,15:00-17:00",738-0015,0829-31-0461,医療法人社団 江川レディースクリニック,×,×
http://hisamatsu.or.jp/,廿日市市宮内1448番地1,"平日 9:00-12:00,14:00-17:30/土曜 9:00-12:30",738-0034,0829-39-1131,ひさまつ産婦人科医院,×,×
,廿日市市福面2-1-11,"月・火・水・金9:00-12:00,14:00-18:00/木・土9:00-12:00",739-0401,0829-50-2327,青葉レディスクリニック,×,×
www.kato-lc.jp/,廿日市市阿品3丁目1-6,"月・火・木・金9:00-12:30,14:30-18:00/水・土9:00-12:30",738-0054,0829-36-0135,かとうレディースクリニック,×,×
,呉市広本町3-22-26,"9:00-12:00,14:30-18:00 ※水曜,土曜は午前のみ",737-0125,0823-71-2248,玉木産婦人科医院,×,×
,呉市本町3-4,平日8:00-18:00,737-0032,0823-21-1087,末光産婦人科,×,×
,呉市中央1丁目5-28,"平日8:30-12:00,14:00-18:30/土8:30-12:00",737-0051,0823-22-1321,田中産婦人科クリニック,×,×
http://www.kioka-clinic.net/,呉市焼山中央2丁目5番7号クリニックモールリフレ2F,"平日(月・火・水・金)9:00-12:30,14:30-18:00/木・土9:00-12:30",737-0935,0823-30-5711,木岡産婦人科・きおか皮ふ科クリニック,×,×
,呉市中通2丁目4番11号,"月・火・水・金・土9:00-12:00,13:30-17:00/木9:00-12:00",737-0046,0823-22-2253,医療法人社団 産婦人科小児科松田医院,×,×
https://kasaoka-clinic.jp,呉市西中央1-3-9 5F,"月・火・水・金8:30-12:30,15:30-18:30/木8:30-12:00/土8:30-12:00,14:00-16:00",737-0811,0823-23-2828,笠岡レディースクリニック,×,×
https://www.sawa0510.com/,呉市中通1-3-14 オールファーマシウータウン3F,"平日(木以外)8:30-12:00,13:30-17:00/平日(木)8:30-12:00/土8:30-12:00",737-0046,0823-21-2211,さわさき婦人科・産科,×,×
https://www.motonaga.or.jp/,東広島市西条岡町8-13,月・火・水・金・土8:30-12:00,739-0016,082-423-2666,医療法人社団 樹章会 本永病院,×,×
https://itp.ne.jp/info/340695722400000899/,東広島市八本松町飯田101,"月・火・水・金9:30-12:00,15:00-18:00/木・土9:30-12:00(午後不可),日・祝は不可",739-0141,082-428-0019,医療法人社団 松田医院,×,×
,東広島市高屋町中島168番地,"月・水・金9:00-12:30,15:00-17:30/火・土9:00-12:30",739-2125,082-434-7777,よこやま産婦人科,×,×
https://fdoc.jp/,東広島市西条中央5丁目4-1,"月~金(木曜除く)9:00-12:00.14:30-17:00(要予約,電話にて問い合わせてください)/土8:00-11:30(人数制限あり)",739-0025,082-493-5121,医療法人大和会 西条ときわクリニック,×,×
http://www.matsubayashi-lc.com/,東広島市西条町御薗宇4281-1東広島クリニックビル3F,平日15:00-18:00/土曜日15:00-17:00,739-0024,082-493-8600,松林レディースクリニック,×,×
http://www.imajo-cl.com/,東広島市高屋町檜山79-1,"月・火・水・金9:00-12:00,15:00-18:00/土9:00-12:00,15:00-17:00 木・日曜休診",739-2105,082-426-6830,いまじょうクリニック,×,×
http://mihara.jrc.or.jp/,三原市東町二丁目7番1号,平日(月~金) 8:30-16:00 ※変更の場合もありますので事前に電話確認をお願いします。,723-8512,0848-64-8111,総合病院三原赤十字病院,×,×
http://kohsei-hp.jp,三原市円一町2丁目5-1,"月・水・金・土9:00-12:00,14:00-17:00/火・木9:00-12:00/日9:00-12:00",723-8686,0848-63-5500,社会医療法人里仁会 興生総合病院,×,×
,三原市城町一丁目19-10,平日・土曜9:00-13:00(予約)午後(平日)予約,723-0014,0848-62-2525,柴田産婦人科皮膚科,×,×
http://www.bbbn.jp/~hlc/hlc7.htm,尾道市西則末町9-16,"平日10:00-12:30,15:00-18:00",722-0024,0848-22-8844,堀田レディースクリニック,×,×
http://www.serachuo-hp.jp,世羅郡世羅町本郷918番地3,"平日9:00-12:00(受付8:30-11:30),13:30-17:00(受付13:30-16:00)/土・日・祝は対応不可",722-1112,0847-22-1127,公立世羅中央病院,×,×
http://www.matsuoka.or.jp,福山市宝町5-32,"平日9:00-12:30,15:00-18:00/木曜9:00-12:30",720-0045,084-923-0385,松岡病院,×,×
http://www.koike-byoin.com,福山市明治町10―5,"月・水・金・土9:00-12:30,15:00-18:00/火・木9:00-12:30",720-0807,084-932-3511,医療法人秀明会 小池病院,×,×
http://nishifuk.or.jp/,福山市松永町340-1,"平日9:00-12:30,14:00-18:00/土9:00-13:00(夜間・日・祝日は対応なし)※来院前に電話確認要",729-0104,084-933-2110,西福山病院,×,×
http://shounankai.or.jp/,福山市沼隈町中山南469-3,"月・水・金9:30-12:30,14:30-17:00",720-0402,084-988-1888,沼隈病院,×,×
http://shirakawa-clinic.jp/,福山市旭町8-3,"9:00-12:30,15:30-17:45 ※木曜日は午後休診 ※日・祝日・年末年始は休診",720-0033,084-922-2235,医療法人社団 白河産婦人科,×,×
http://www.kanemori-clinic.jp/,福山市南本庄3-2-6,"月・火・水・金9:30-13:00,15:30-18:30/日9:30-12:00(ただし日曜日は休診の場合あり,事前にお問い合わせください)/木・祝休診",720-0077,084-923-0882,かねもり婦人科クリニック,×,×
http://www.mybee.or.jp,福山市三吉町3丁目3番23号,"月・火・金8:45-11:30,14:30-17:40/水・土8:45-11:30/木8:45-11:30,14:30-16:40",720-0031,084-923-0145,医療法人 マイビー まつなが産科婦人科,×,×
http://www.kohnotori.com,福山市春日町一丁目7-14,"月・火・水・金・土9:00-12:00,14:30-18:00",721-0907,084-940-1717,医療法人社団 幸の鳥レディスクリニック,×,×
,福山市松永町6-19-9,"月・火・水・金・土8:30-12:00,14:00-18:00(第1・第3土曜は午後休診)/木8:30-12:00/日・祝日は休診",729-0104,084-933-3356,小川胃腸科内科産婦人科医院,×,×
https://shigemasa-clinic.fmed.jp/,福山市沖野上町五丁目6-23,"月・火・水・金9:00-12:30,15:00-18:30/木・土9:00-12:30",720-0825,084-922-5888,重政レディスクリニック,×,×
www.yoshida-ladies.net,福山市新涯町3丁目19-36,"月・火・水・金9:00-12:30,15:00-18:00/木・土9:00-12:30",721-0955,084-954-0341,よしだレディースクリニック内科・小児科,×,×
http://ohwc.jp,福山市水呑町4447番地,"平日9:00-12:30,15:00-18:30(水は午後休診)/土9:00-12:30,14:00-17:30 /日休診",720-0832,084-920-5155,おおもとウィメンズクリニック,×,×
http://shimin.fuchuhp.jp/,府中市鵜飼町555番地3,平日 午前8:30-11:30 14:00-15:45,726-8501,0847-45-3300,府中市民病院,×,×
,三次市十日市西一丁目6-9,"月・火・水・金8:30-12:00,14:00-17:30/木8:30-12:00/土8:30-12:00,14:00-17:00(第3土曜休診〉",728-0011,0824-63-9412,堀川レディースクリニック,×,×
,三次市三次町1778-3,"月・火・水・金8:45-12:00,14:00-17:00/木・土8:45-12:00(第5土曜は除く)",728-0021,0824-62-2813,谷岡産科・婦人科,×,×
http://www.shobara.jrc.or.jp/,庄原市西本町二丁目7番10号,月・水・金 8:15~12:00,727-0013,0824-72-3111,総合病院 庄原赤十字病院,×,×
https://www.ai-woman.jp/,長崎市五島町5-38 五島町中村ビル1F,月.火.水.金 9:00~13:00、14:30~19:00木 9:00~13:00土 9:00~17:00,850-0036,095-818-5318,あいウーマンズクリニック,×,×
http://imamura-womens-clinic.com/,長崎市大浦町1-26,月.火.水.金 9:00~12:30、14:00~18:00木.土  9:00~13:00※再診においてはこの限りではない,850-0918,095-824-2075,いまむらウィミンズクリニック,×,×
https://www.okamotoclinic.gr.jp/,長崎市江戸町7-1,"月,火,水,木,金 9:00~18:00土 9:00~13:00",850-0861,095-820-2864,岡本ウーマンズクリニック,,
http://www.obama-obgy-clinic.net/,長崎市丸山町1-5,月.火.水.金 9:00~12:00、14:00~18:00木.土  9:00~12:00,850-0902,095-822-1847,医療法人 小濱産婦人科医院,×,×
,長崎市小峰町3-6,月.火.水.金 9:00~18:00木  9:00~12:30土  9:00~14:00,852-8125,095-843-8211,医療法人 倉田醫院内科婦人科,×,×
,長崎市古川町8-11,"月.木.金 9:00~12:00、14:00~18:00火,水,土 9:00~14:00",850-0851,095-821-3541,医療法人 しもむら産婦人科,×,×
https://sugita-lc.jp/,長崎市松山町3-94,月.火.水.金 9:00~11:30、14:00~17:30木  9:00~11:30土 9:00~13:00,852-8118,095-849-3040,杉田レディースクリニック,×,×
,長崎市滑石4丁目3-36,"月.火.水.木,金 9:00~12:00、14:00~18:00土 9:00~13:00",852-8061,095-856-0697,高尾産婦人科医院,×,×
https://takaramaternity.com/,長崎市東町1732-1,常時対応可能※通常診療時間外は割増料金有,851-0116,095-838-7117,医療法人 宝マタニティクリニック,◯,◯
http://www.hanamizuki.info/,長崎市住吉町13-16,月.火.木.金 9:00~12:00、15:00~18:00水  9:00~12:00土 9:00~13:00,852-8154,095-841-7122,花みずきレディースクリニック,×,×
,長崎市桜町7-2,"月.火.金 9:00~17:30水,木.土  9:00~12:30",850-0031,095-834-7700,医療法人 藤田クリニック,×,×
http://fuchi-ladies.or.jp/,長崎市麹屋町2-16,"月.火.水,木.金 9:00~18:00土 9:00~14:00",850-0871,095-822-1103,医療法人 渕レディスクリニック,,
http://www.matsuo.justhpbs.jp/,長崎市石神町1-19,月.火.水.金 9:00~11:00、15:00~17:00木.土  9:00~11:00,852-8126,095-845-1721,医療法人高翠会まつお産科・婦人科クリニック,×,×
https://www.mutasanfujinka.com/,長崎市万屋町6-32,月.火.水.金 9:00~13:00、14:00~19:00木.土  9:00~13:00,850-0852,095-823-7148,医療法人鶴泉会 牟田産婦人科,×,×
,長崎市江川町542-1,月.火.木.金 9:00~18:00水  9:00~12:00土 9:00~13:00,850-0992,095-879-1307,もとむら産婦人科医院,×,×
http://www.y-yasuhi.com/,長崎市銅座町2-15 NKイリスビル5F,月.火.水.金 9:00~17:30木(第1~3)  9:00~16:00土 9:00~12:30,850-0841,095-825-9700,やすひウィメンズ・ヘルスクリニック,×,×
,佐世保市光月町4-4,"月.火.水.金 9:00~17:00木,土  9:00~12:30",857-0805,0956-22-5409,荒木内科クリニック,×,×
https://iog.jp/,佐世保市本島町1-11,月.火.水.金 9:00~17:30土  9:00~12:30,857-0871,0956-22-8082,医療法人哺仁会一瀬診療所(通称 一瀬産婦人科),×,×
http://www.tsukiyama-obgyn.com/,佐世保市光月町1-23,月.火.水.金 9:00~12:30、14:00~17:30木.土  9:00~12:30,857-0805,0956-22-5913,医療法人TOGつきやま産婦人科,,
,佐世保市日宇町2759-1,"月.火.水.金,土 9:00~12:00",857-1151,0956-34-7711,とみた産婦人科クリニック,,
http://higashijima-l-c.com/,佐世保市大宮町17-13,月.火.水.金 9:30~13:00、14:30~17:30土  9:30~13:00,857-0841,0956-31-5758,産科・婦人科東島レディースクリニック,,
http://mhttp://murakami-obgy.or.jp/urakami-obgy.or.jp/,佐世保市早岐1丁目6-22,"月.火.水.木,金,土 9:00~17:00",859-3215,0956-38-5555,医療法人佐世保晩翠会村上病院,,
,佐世保市島瀬町4-19 バードハウジングビル3F,"月.木 9:00~12:30、14:00~19:00火,金 9:00~12:30、14:00~18:00水,土 9:00~13:00",857-0806,0956-25-5001,山下レディースクリニック,×,×
https://miurasanfujinka.com/,西彼杵郡時津町野田郷25-1,"月~日 9:00~20:00※下記診療時間以外は必ず事前に電話連絡を月.火,水,金 9:00~18:00、木 9:00~12:30 土 9:00~15:00",851-2104,095-882-7000,医療法人社団清巒会三浦産婦人科,×,×
http://sanfujinkamom.com/sinryo/,諫早市永昌東町20-23,"月.火,水,金 9:00~17:00木,土 9:00~12:00",854-0071,0957-22-0678,医療法人松角会マムレディースクリニック,×,×
http://www.yasunaga-obgy.jp/,諫早市泉町17-22,"月.火,水,木 9:00~12:00、13:30~17:40金 9:00~12:00土 9:00~12:00、13:30~15:00",854-0003,0957-22-0032,医療法人 安永産婦人科医院,×,×
,諫早市東小路町14-33,"月.火,水,木,金,土 9:00~12:00",854-0014,0957-22-3410,出口医院レディースクリニック,×,×
http://omura-central.jp/,大村市水主町2丁目609-1,"月.火,水,金 9:00~12:00、14:00~18:00木 9:00~12:00土 9:00~14:00",856-0827,0957-52-3850,医療法人 大村中央産婦人科,×,×
http://www.yoshida-ladies-clinic.com/,大村市富の原2丁目366-3,"月.火,木,金 9:00~18:00水 9:00~12:00土 9:00~13:00",856-0806,0957-56-2227,よしだレディースクリニック,×,×
https://lc-shigematsu.jp/,大村市古町1丁目514,"月.火,水,金 9:00~13:00、15:00~18:00木 9:00~12:00土 9:00~14:00",856-0822,0957-54-9200,医療法人福重会レディースクリニックしげまつ,×,×
http://www.matsuo-obgyn.jp/,東彼杵郡川棚町百津郷452,"月.火,水,金 9:00~18:00木 9:00~13:00土 9:00~16:00",859-3605,0956-82-2038,まつお産婦人科,×,×
http://www.himawarinet.ne.jp/~jigenkai/,島原市親和町丁2670-10,月~日 9:00~22:00電話相談24時間対応,855-0863,0957-63-4641,医療法人慈眼会坂本内科医院,◯,◯
http://www.smh.or.jp/,島原市新町2丁目262-1,24時間対応可,855-0803,0957-62-7111,医療法人愛心会島原マタニティ病院,◯,◯
http://www.naomi-lc.com/,島原市北安億町3064-1,"月.火,木,金 9:00~18:00水 9:00~12:00土 9:00~13:00",855-0873,0957-61-1400,なおみレディースクリニック,×,×
http://www.yamasaki-iin.com/,島原市湊町350,"月.火,水,金 9:00~12:00、14:30~18:00木 9:00~12:00",855-0823,0957-64-1103,山崎産婦人科医院,×,×
https://isono-lc.com/wp/,南島原市西有家町須川1792,"月.火,水,金 9:00~17:30木 9:00~12:00土 9:00~16:00",859-2212,0957-82-2430,医療法人 いその産婦人科,×,×
http://www.nakayama-lc.com/,松浦市志佐町里免297,"月.火.水.金 9:00~18:00木,土 9:00~12:00",859-4502,0956-72-0050,医療法人 中山レディースクリニック,×,×
,北松浦郡佐々町羽須和免780-5,"月.火.水.木,土 9:00~19:00金 9:00~18:30",857-0341,0956-62-3903,平井産婦人科医院,×,×
https://www.fukue-sanfujinka.or.jp/,五島市大荒町73-2,"月.火,水,木,金 9:00~12:00、13:30~17:00土 9:00~12:00※時間外も対応可能な場合あり",853-0032,0959-72-6140,医療法人社団 福江産婦人科医院,×,×
https://www.kamigoto-hospital.jp/,南松浦郡新上五島町青方郷1549-11,"月.火,水,木,金 8:30~11:00",857-4404,0959-52-3000,長崎県上五島病院,×,×
http://shinagawaiki.byoinnavi.jp/pc/,壱岐市郷ノ浦町東触854-2,"月,水,木,金 9:00~17:00火 17:00~19:00(要確認)土 9:00~12:00",811-5132,0920-47-0121,医療法人協生会 品川病院,×,×
http://www.tsushima-hospital.jp/,対馬市美津島町雞知乙1168-7,24時間対応可,817-0322,0920-54-7111,長崎県対馬病院,◯,◯
https://www.harasanshin.or.jp,福岡県福岡市博多区大博町1-8,平日9:00~16:00,812-0033,092-291-3434,医療法人 原三信病院,×,×
http://www.kinen.jp/,福岡県福岡市早良区西新1-1-35,平日8:30~17:00土8:30~12:00,814-8525,092-821-4731,医療法人大成会 福岡記念病院,×,×
http://www.suikokai.or.jp/,福岡県福津市日蒔野5-7-1,平日・土曜8:30~18:00(夜間・休日も対応可能の場合あり),811-3298,0940-34-3111,医療法人社団水光会 宗像水光会総合病院,×,×
http://www.mediqube.com/arimatsu/usr/pc/,福岡県嘉麻市鴨生824,月・火・水・金・第2土・第4土9:00~17:30水・第1土・第3土・第5土9:00~12:30,820-0206,0948-42-1108,有松病院,×,×
http://www.s-tagawa-hp.tagawa.fukuoka.jp/,福岡県田川市大字上本町10-18,平日8:30~17:00,826-8585,0947-44-0460,社会保険田川病院,×,×
http://hospital.city.tagawa.fukuoka.jp/,福岡県田川市大字糒1700-2,平日8:30~11:00(上記以外の場合は要相談),825-8567,0947-44-2100,田川市立病院,×,×
https://kurume.jcho.go.jp,福岡県久留米市櫛原町21,平日8:00~17:00,830-0013,0942-33-1211,独立行政法人地域医療機能推進機構 久留米総合病院,×,×
ー,福岡県築上郡築上町大字湊336,平日9:00~17:00土9:00~12:30,829-0311,0930-56-0038,宮部病院,×,×
https://otemachi.kenwakai.gr.jp/,福岡県北九州市小倉北区大手町15-1,24時間,803-0814,093-592-5511,健和会大手町病院,◯,◯
https://www.kitakyu-cho.jp/yahata/,福岡県北九州市八幡東区尾倉2-6-2,平日8:30~17:00,805-8534,093-662-6565,地方独立行政法人北九州市立病院機構 北九州市立八幡病院,×,×
http://www.angel-wh.jp/,福岡県北九州市八幡西区友田1-11-1,平日8:30~17:00土8:30~13:00,807-0828,093-601-3511,エンゼル病院,×,×
